PurchaseOrderID,PurchaseOrderLineID,ReceivedOuters,ExpectedUnitPricePerOuter,OrderDate,SupplierID
1017,3967,253,47.5,2020-09-09,7
1017,3968,1115,38.4,2020-09-09,7
1017,3969,1212,170.0,2020-09-09,7
1018,3970,1569,84.0,2020-09-10,4
1018,3971,1675,84.0,2020-09-10,4
1018,3972,740,84.0,2020-09-10,4
1018,3973,1560,96.0,2020-09-10,4
1018,3974,904,90.0,2020-09-10,4
1018,3975,1673,96.0,2020-09-10,4
1019,3976,256,47.5,2020-09-10,7
1019,3977,1120,38.4,2020-09-10,7
1019,3978,1210,170.0,2020-09-10,7
1020,3979,1567,84.0,2020-09-11,4
1020,3980,1687,84.0,2020-09-11,4
1020,3981,745,84.0,2020-09-11,4
1020,3982,1566,96.0,2020-09-11,4
1020,3983,905,90.0,2020-09-11,4
1020,3984,1673,96.0,2020-09-11,4
1021,3985,253,47.5,2020-09-11,7
1021,3986,1118,38.4,2020-09-11,7
1021,3987,1208,170.0,2020-09-11,7
1022,3988,1565,84.0,2020-09-12,4
1022,3989,1685,84.0,2020-09-12,4
1022,3990,741,84.0,2020-09-12,4
1022,3991,1579,96.0,2020-09-12,4
1022,3992,901,90.0,2020-09-12,4
1022,3993,1671,96.0,2020-09-12,4
1023,3994,250,47.5,2020-09-12,7
1023,3995,1133,38.4,2020-09-12,7
1023,3996,1211,170.0,2020-09-12,7
1024,3997,11,84.0,2020-09-13,4
1024,3998,23,96.0,2020-09-13,4
1025,3999,3,47.5,2020-09-13,7
1025,4000,10,170.0,2020-09-13,7
1026,4001,1586,84.0,2020-09-15,4
1026,4002,1692,84.0,2020-09-15,4
1026,4003,735,84.0,2020-09-15,4
1026,4004,1583,96.0,2020-09-15,4
1026,4005,893,90.0,2020-09-15,4
1026,4006,1706,96.0,2020-09-15,4
1027,4007,259,47.5,2020-09-15,7
1027,4008,1127,38.4,2020-09-15,7
1027,4009,1233,170.0,2020-09-15,7
1028,4010,1584,84.0,2020-09-16,4
1028,4011,1698,84.0,2020-09-16,4
1028,4012,731,84.0,2020-09-16,4
1028,4013,1585,96.0,2020-09-16,4
1028,4014,892,90.0,2020-09-16,4
1028,4015,1709,96.0,2020-09-16,4
1029,4016,264,47.5,2020-09-16,7
1029,4017,1134,38.4,2020-09-16,7
1029,4018,1231,170.0,2020-09-16,7
1030,4019,1588,84.0,2020-09-17,4
1030,4020,1697,84.0,2020-09-17,4
1030,4021,731,84.0,2020-09-17,4
1030,4022,1586,96.0,2020-09-17,4
1030,4023,888,90.0,2020-09-17,4
1030,4024,1707,96.0,2020-09-17,4
1031,4025,264,47.5,2020-09-17,7
1031,4026,1132,38.4,2020-09-17,7
1031,4027,1233,170.0,2020-09-17,7
1032,4028,1593,84.0,2020-09-18,4
1032,4029,1701,84.0,2020-09-18,4
1032,4030,734,84.0,2020-09-18,4
1032,4031,1584,96.0,2020-09-18,4
1032,4032,884,90.0,2020-09-18,4
1032,4033,1705,96.0,2020-09-18,4
1033,4034,261,47.5,2020-09-18,7
1033,4035,1130,38.4,2020-09-18,7
1033,4036,1236,170.0,2020-09-18,7
1034,4037,1591,84.0,2020-09-19,4
1034,4038,1704,84.0,2020-09-19,4
1034,4039,730,84.0,2020-09-19,4
1034,4040,1596,96.0,2020-09-19,4
1034,4041,880,90.0,2020-09-19,4
1034,4042,1703,96.0,2020-09-19,4
1035,4043,265,47.5,2020-09-19,7
1035,4044,1132,38.4,2020-09-19,7
1035,4045,1234,170.0,2020-09-19,7
1036,4046,6,84.0,2020-09-20,4
1037,4047,1588,84.0,2020-09-22,4
1037,4048,1721,84.0,2020-09-22,4
1037,4049,724,84.0,2020-09-22,4
1037,4050,1603,96.0,2020-09-22,4
1037,4051,875,90.0,2020-09-22,4
1037,4052,1700,96.0,2020-09-22,4
1038,4053,265,47.5,2020-09-22,7
1038,4054,1128,38.4,2020-09-22,7
1038,4055,1238,170.0,2020-09-22,7
1039,4056,1592,84.0,2020-09-23,4
1039,4057,1719,84.0,2020-09-23,4
1039,4058,725,84.0,2020-09-23,4
1039,4059,1613,96.0,2020-09-23,4
1039,4060,871,90.0,2020-09-23,4
1039,4061,1712,96.0,2020-09-23,4
1040,4062,262,47.5,2020-09-23,7
1040,4063,1127,38.4,2020-09-23,7
1040,4064,1238,170.0,2020-09-23,7
1041,4065,1597,84.0,2020-09-24,4
1041,4066,1717,84.0,2020-09-24,4
1041,4067,727,84.0,2020-09-24,4
1041,4068,1626,96.0,2020-09-24,4
1041,4069,867,90.0,2020-09-24,4
1041,4070,1710,96.0,2020-09-24,4
1042,4071,259,47.5,2020-09-24,7
1042,4072,1125,38.4,2020-09-24,7
1042,4073,1236,170.0,2020-09-24,7
1043,4074,1615,84.0,2020-09-25,4
1043,4075,1723,84.0,2020-09-25,4
1043,4076,748,84.0,2020-09-25,4
1043,4077,1644,96.0,2020-09-25,4
1043,4078,868,90.0,2020-09-25,4
1043,4079,1716,96.0,2020-09-25,4
1044,4080,273,47.5,2020-09-25,7
1044,4081,1140,38.4,2020-09-25,7
1044,4082,1238,170.0,2020-09-25,7
1045,4083,1613,84.0,2020-09-26,4
1045,4084,1742,84.0,2020-09-26,4
1045,4085,761,84.0,2020-09-26,4
1045,4086,1645,96.0,2020-09-26,4
1045,4087,865,90.0,2020-09-26,4
1045,4088,1715,96.0,2020-09-26,4
1046,4089,274,47.5,2020-09-26,7
1046,4090,1153,38.4,2020-09-26,7
1046,4091,1246,170.0,2020-09-26,7
1047,4092,8,84.0,2020-09-27,4
1047,4093,3,84.0,2020-09-27,4
1047,4094,10,96.0,2020-09-27,4
1048,4095,5,47.5,2020-09-27,7
1049,4096,1630,84.0,2020-09-29,4
1049,4097,1745,84.0,2020-09-29,4
1049,4098,760,84.0,2020-09-29,4
1049,4099,1658,96.0,2020-09-29,4
1049,4100,863,90.0,2020-09-29,4
1049,4101,1711,96.0,2020-09-29,4
1050,4102,288,47.5,2020-09-29,7
1050,4103,1147,38.4,2020-09-29,7
1050,4104,1240,170.0,2020-09-29,7
1051,4105,1629,84.0,2020-09-30,4
1051,4106,1743,84.0,2020-09-30,4
1051,4107,756,84.0,2020-09-30,4
1051,4108,1656,96.0,2020-09-30,4
1051,4109,859,90.0,2020-09-30,4
1051,4110,1717,96.0,2020-09-30,4
1052,4111,285,47.5,2020-09-30,7
1052,4112,1145,38.4,2020-09-30,7
1052,4113,1238,170.0,2020-09-30,7
1210,4769,1934,84.0,2021-01-01,4
1210,4770,1983,84.0,2021-01-01,4
1210,4771,887,84.0,2021-01-01,4
1210,4772,1980,96.0,2021-01-01,4
1210,4773,1004,90.0,2021-01-01,4
1210,4774,1991,96.0,2021-01-01,4
1211,4775,493,47.5,2021-01-01,7
1211,4776,1348,38.4,2021-01-01,7
1211,4777,1625,170.0,2021-01-01,7
1212,4778,1948,84.0,2021-01-02,4
1212,4779,1981,84.0,2021-01-02,4
1212,4780,890,84.0,2021-01-02,4
1212,4781,1988,96.0,2021-01-02,4
1212,4782,1000,90.0,2021-01-02,4
1212,4783,1989,96.0,2021-01-02,4
1213,4784,499,47.5,2021-01-02,7
1213,4785,1346,38.4,2021-01-02,7
1213,4786,1628,170.0,2021-01-02,7
1214,4787,4,84.0,2021-01-03,4
1214,4788,8,84.0,2021-01-03,4
1214,4789,5,96.0,2021-01-03,4
1214,4790,7,90.0,2021-01-03,4
1215,4791,1978,84.0,2021-01-05,4
1215,4792,1979,84.0,2021-01-05,4
1215,4793,897,84.0,2021-01-05,4
1215,4794,1994,96.0,2021-01-05,4
1215,4795,1005,90.0,2021-01-05,4
1215,4796,1986,96.0,2021-01-05,4
1216,4797,506,47.5,2021-01-05,7
1216,4798,1343,38.4,2021-01-05,7
1216,4799,1624,170.0,2021-01-05,7
1217,4800,1985,84.0,2021-01-06,4
1217,4801,1977,84.0,2021-01-06,4
1217,4802,893,84.0,2021-01-06,4
1217,4803,2006,96.0,2021-01-06,4
1217,4804,1004,90.0,2021-01-06,4
1217,4805,1984,96.0,2021-01-06,4
1218,4806,507,47.5,2021-01-06,7
1218,4807,1356,38.4,2021-01-06,7
1218,4808,1631,170.0,2021-01-06,7
1219,4809,1983,84.0,2021-01-07,4
1219,4810,1980,84.0,2021-01-07,4
1219,4811,907,84.0,2021-01-07,4
1219,4812,2012,96.0,2021-01-07,4
1219,4813,1003,90.0,2021-01-07,4
1219,4814,1993,96.0,2021-01-07,4
1220,4815,513,47.5,2021-01-07,7
1220,4816,1359,38.4,2021-01-07,7
1220,4817,1654,170.0,2021-01-07,7
1221,4818,1981,84.0,2021-01-08,4
1221,4819,1979,84.0,2021-01-08,4
1221,4820,913,84.0,2021-01-08,4
1221,4821,2014,96.0,2021-01-08,4
1221,4822,1011,90.0,2021-01-08,4
1221,4823,1996,96.0,2021-01-08,4
1222,4824,510,47.5,2021-01-08,7
1222,4825,1360,38.4,2021-01-08,7
1222,4826,1656,170.0,2021-01-08,7
1223,4827,1988,84.0,2021-01-09,4
1223,4828,1990,84.0,2021-01-09,4
1223,4829,909,84.0,2021-01-09,4
1223,4830,2017,96.0,2021-01-09,4
1223,4831,1012,90.0,2021-01-09,4
1223,4832,1994,96.0,2021-01-09,4
1224,4833,510,47.5,2021-01-09,7
1224,4834,1358,38.4,2021-01-09,7
1224,4835,1655,170.0,2021-01-09,7
1225,4836,8,96.0,2021-01-10,4
1226,4837,1985,84.0,2021-01-12,4
1226,4838,1987,84.0,2021-01-12,4
1226,4839,907,84.0,2021-01-12,4
1226,4840,2024,96.0,2021-01-12,4
1226,4841,1009,90.0,2021-01-12,4
1226,4842,2006,96.0,2021-01-12,4
1227,4843,504,47.5,2021-01-12,7
1227,4844,1354,38.4,2021-01-12,7
1227,4845,1658,170.0,2021-01-12,7
1228,4846,1983,84.0,2021-01-13,4
1228,4847,1987,84.0,2021-01-13,4
1228,4848,913,84.0,2021-01-13,4
1228,4849,2031,96.0,2021-01-13,4
1228,4850,1005,90.0,2021-01-13,4
1228,4851,2004,96.0,2021-01-13,4
1229,4852,505,47.5,2021-01-13,7
1229,4853,1352,38.4,2021-01-13,7
1229,4854,1677,170.0,2021-01-13,7
1230,4855,1984,84.0,2021-01-14,4
1230,4856,1986,84.0,2021-01-14,4
1230,4857,923,84.0,2021-01-14,4
1230,4858,2039,96.0,2021-01-14,4
1230,4859,1012,90.0,2021-01-14,4
1230,4860,2005,96.0,2021-01-14,4
1231,4861,513,47.5,2021-01-14,7
1231,4862,1361,38.4,2021-01-14,7
1231,4863,1691,170.0,2021-01-14,7
1232,4864,2001,84.0,2021-01-15,4
1232,4865,1984,84.0,2021-01-15,4
1232,4866,920,84.0,2021-01-15,4
1232,4867,2037,96.0,2021-01-15,4
1232,4868,1018,90.0,2021-01-15,4
1232,4869,2016,96.0,2021-01-15,4
1233,4870,516,47.5,2021-01-15,7
1233,4871,1365,38.4,2021-01-15,7
1233,4872,1689,170.0,2021-01-15,7
1234,4873,1999,84.0,2021-01-16,4
1234,4874,1982,84.0,2021-01-16,4
1234,4875,929,84.0,2021-01-16,4
1234,4876,2044,96.0,2021-01-16,4
1234,4877,1014,90.0,2021-01-16,4
1234,4878,2014,96.0,2021-01-16,4
1235,4879,516,47.5,2021-01-16,7
1235,4880,1363,38.4,2021-01-16,7
1235,4881,1693,170.0,2021-01-16,7
1236,4882,17,84.0,2021-01-17,4
1237,4883,2004,84.0,2021-01-19,4
1237,4884,1998,84.0,2021-01-19,4
1237,4885,923,84.0,2021-01-19,4
1237,4886,2058,96.0,2021-01-19,4
1237,4887,1011,90.0,2021-01-19,4
1237,4888,2044,96.0,2021-01-19,4
1238,4889,510,47.5,2021-01-19,7
1238,4890,1359,38.4,2021-01-19,7
1238,4891,1689,170.0,2021-01-19,7
1239,4892,2029,84.0,2021-01-20,4
1239,4893,1997,84.0,2021-01-20,4
1239,4894,922,84.0,2021-01-20,4
1239,4895,2058,96.0,2021-01-20,4
1239,4896,1011,90.0,2021-01-20,4
1239,4897,2060,96.0,2021-01-20,4
1240,4898,510,47.5,2021-01-20,7
1240,4899,1359,38.4,2021-01-20,7
1240,4900,1687,170.0,2021-01-20,7
1241,4901,2036,84.0,2021-01-21,4
1241,4902,2011,84.0,2021-01-21,4
1241,4903,918,84.0,2021-01-21,4
1241,4904,2056,96.0,2021-01-21,4
1241,4905,1017,90.0,2021-01-21,4
1241,4906,2058,96.0,2021-01-21,4
1242,4907,516,47.5,2021-01-21,7
1242,4908,1357,38.4,2021-01-21,7
1242,4909,1685,170.0,2021-01-21,7
1243,4910,2041,84.0,2021-01-22,4
1243,4911,2013,84.0,2021-01-22,4
1243,4912,933,84.0,2021-01-22,4
1243,4913,2077,96.0,2021-01-22,4
1243,4914,1013,90.0,2021-01-22,4
1243,4915,2056,96.0,2021-01-22,4
1244,4916,519,47.5,2021-01-22,7
1244,4917,1357,38.4,2021-01-22,7
1244,4918,1689,170.0,2021-01-22,7
1245,4919,2039,84.0,2021-01-23,4
1245,4920,2011,84.0,2021-01-23,4
1245,4921,929,84.0,2021-01-23,4
1245,4922,2075,96.0,2021-01-23,4
1245,4923,1009,90.0,2021-01-23,4
1245,4924,2058,96.0,2021-01-23,4
1246,4925,520,47.5,2021-01-23,7
1246,4926,1355,38.4,2021-01-23,7
1246,4927,1703,170.0,2021-01-23,7
1247,4928,5,84.0,2021-01-24,4
1247,4929,7,96.0,2021-01-24,4
1248,4930,11,47.5,2021-01-24,7
1248,4931,8,170.0,2021-01-24,7
1249,4932,2061,84.0,2021-01-26,4
1249,4933,2008,84.0,2021-01-26,4
1249,4934,933,84.0,2021-01-26,4
1249,4935,2080,96.0,2021-01-26,4
1249,4936,1011,90.0,2021-01-26,4
1249,4937,2054,96.0,2021-01-26,4
1250,4938,528,47.5,2021-01-26,7
1250,4939,1353,38.4,2021-01-26,7
1250,4940,1722,170.0,2021-01-26,7
1251,4941,2065,84.0,2021-01-27,4
1251,4942,2019,84.0,2021-01-27,4
1251,4943,929,84.0,2021-01-27,4
1251,4944,2087,96.0,2021-01-27,4
1251,4945,1007,90.0,2021-01-27,4
1251,4946,2069,96.0,2021-01-27,4
1252,4947,534,47.5,2021-01-27,7
1252,4948,1355,38.4,2021-01-27,7
1252,4949,1731,170.0,2021-01-27,7
1253,4950,2073,84.0,2021-01-28,4
1253,4951,2017,84.0,2021-01-28,4
1253,4952,933,84.0,2021-01-28,4
1253,4953,2095,96.0,2021-01-28,4
1253,4954,1010,90.0,2021-01-28,4
1253,4955,2067,96.0,2021-01-28,4
1254,4956,548,47.5,2021-01-28,7
1254,4957,1353,38.4,2021-01-28,7
1254,4958,1735,170.0,2021-01-28,7
1255,4959,2078,84.0,2021-01-29,4
1255,4960,2020,84.0,2021-01-29,4
1255,4961,933,84.0,2021-01-29,4
1255,4962,2103,96.0,2021-01-29,4
1255,4963,1021,90.0,2021-01-29,4
1255,4964,2069,96.0,2021-01-29,4
1256,4965,552,47.5,2021-01-29,7
1256,4966,1359,38.4,2021-01-29,7
1256,4967,1743,170.0,2021-01-29,7
1257,4968,2083,84.0,2021-01-30,4
1257,4969,2019,84.0,2021-01-30,4
1257,4970,929,84.0,2021-01-30,4
1257,4971,2101,96.0,2021-01-30,4
1257,4972,1017,90.0,2021-01-30,4
1257,4973,2079,96.0,2021-01-30,4
1258,4974,549,47.5,2021-01-30,7
1258,4975,1365,38.4,2021-01-30,7
1258,4976,1741,170.0,2021-01-30,7
1259,4977,5,84.0,2021-01-31,4
1259,4978,2,96.0,2021-01-31,4
1259,4979,10,96.0,2021-01-31,4
1260,4980,7,38.4,2021-01-31,7
1260,4981,1,170.0,2021-01-31,7
1664,6669,2715,84.0,2021-10-01,4
1664,6670,2894,84.0,2021-10-01,4
1664,6671,1440,84.0,2021-10-01,4
1664,6672,2821,96.0,2021-10-01,4
1664,6673,1406,90.0,2021-10-01,4
1664,6674,2907,96.0,2021-10-01,4
1665,6675,1199,47.5,2021-10-01,7
1665,6676,2195,38.4,2021-10-01,7
1665,6677,2466,170.0,2021-10-01,7
1666,6678,2722,84.0,2021-10-02,4
1666,6679,2898,84.0,2021-10-02,4
1666,6680,1444,84.0,2021-10-02,4
1666,6681,2831,96.0,2021-10-02,4
1666,6682,1411,90.0,2021-10-02,4
1666,6683,2928,96.0,2021-10-02,4
1667,6684,1203,47.5,2021-10-02,7
1667,6685,2218,38.4,2021-10-02,7
1667,6686,2465,170.0,2021-10-02,7
1668,6687,7,84.0,2021-10-03,4
1668,6688,10,84.0,2021-10-03,4
1669,6689,5,47.5,2021-10-03,7
1670,6690,2718,84.0,2021-10-05,4
1670,6691,2913,84.0,2021-10-05,4
1670,6692,1450,84.0,2021-10-05,4
1670,6693,2827,96.0,2021-10-05,4
1670,6694,1405,90.0,2021-10-05,4
1670,6695,2926,96.0,2021-10-05,4
1671,6696,1205,47.5,2021-10-05,7
1671,6697,2215,38.4,2021-10-05,7
1671,6698,2459,170.0,2021-10-05,7
1672,6699,2727,84.0,2021-10-06,4
1672,6700,2927,84.0,2021-10-06,4
1672,6701,1463,84.0,2021-10-06,4
1672,6702,2847,96.0,2021-10-06,4
1672,6703,1401,90.0,2021-10-06,4
1672,6704,2929,96.0,2021-10-06,4
1673,6705,1216,47.5,2021-10-06,7
1673,6706,2213,38.4,2021-10-06,7
1673,6707,2465,170.0,2021-10-06,7
1674,6708,2729,84.0,2021-10-07,4
1674,6709,2932,84.0,2021-10-07,4
1674,6710,1459,84.0,2021-10-07,4
1674,6711,2846,96.0,2021-10-07,4
1674,6712,1402,90.0,2021-10-07,4
1674,6713,2927,96.0,2021-10-07,4
1675,6714,1230,47.5,2021-10-07,7
1675,6715,2211,38.4,2021-10-07,7
1675,6716,2463,170.0,2021-10-07,7
1676,6717,2727,84.0,2021-10-08,4
1676,6718,2930,84.0,2021-10-08,4
1676,6719,1462,84.0,2021-10-08,4
1676,6720,2844,96.0,2021-10-08,4
1676,6721,1405,90.0,2021-10-08,4
1676,6722,2938,96.0,2021-10-08,4
1677,6723,1239,47.5,2021-10-08,7
1677,6724,2210,38.4,2021-10-08,7
1677,6725,2461,170.0,2021-10-08,7
1678,6726,2729,84.0,2021-10-09,4
1678,6727,2932,84.0,2021-10-09,4
1678,6728,1458,84.0,2021-10-09,4
1678,6729,2842,96.0,2021-10-09,4
1678,6730,1401,90.0,2021-10-09,4
1678,6731,2940,96.0,2021-10-09,4
1679,6732,1236,47.5,2021-10-09,7
1679,6733,2214,38.4,2021-10-09,7
1679,6734,2485,170.0,2021-10-09,7
1680,6735,2,96.0,2021-10-10,4
1680,6736,2,90.0,2021-10-10,4
1681,6737,3,38.4,2021-10-10,7
1682,6738,2730,84.0,2021-10-12,4
1682,6739,2930,84.0,2021-10-12,4
1682,6740,1450,84.0,2021-10-12,4
1682,6741,2847,96.0,2021-10-12,4
1682,6742,1399,90.0,2021-10-12,4
1682,6743,2955,96.0,2021-10-12,4
1683,6744,1227,47.5,2021-10-12,7
1683,6745,2228,38.4,2021-10-12,7
1683,6746,2481,170.0,2021-10-12,7
1684,6747,2738,84.0,2021-10-13,4
1684,6748,2938,84.0,2021-10-13,4
1684,6749,1446,84.0,2021-10-13,4
1684,6750,2847,96.0,2021-10-13,4
1684,6751,1397,90.0,2021-10-13,4
1684,6752,2953,96.0,2021-10-13,4
1685,6753,1224,47.5,2021-10-13,7
1685,6754,2226,38.4,2021-10-13,7
1685,6755,2487,170.0,2021-10-13,7
1686,6756,2736,84.0,2021-10-14,4
1686,6757,2953,84.0,2021-10-14,4
1686,6758,1448,84.0,2021-10-14,4
1686,6759,2845,96.0,2021-10-14,4
1686,6760,1395,90.0,2021-10-14,4
1686,6761,2961,96.0,2021-10-14,4
1687,6762,1233,47.5,2021-10-14,7
1687,6763,2233,38.4,2021-10-14,7
1687,6764,2486,170.0,2021-10-14,7
1688,6765,2740,84.0,2021-10-15,4
1688,6766,2958,84.0,2021-10-15,4
1688,6767,1446,84.0,2021-10-15,4
1688,6768,2855,96.0,2021-10-15,4
1688,6769,1408,90.0,2021-10-15,4
1688,6770,2961,96.0,2021-10-15,4
1689,6771,1232,47.5,2021-10-15,7
1689,6772,2238,38.4,2021-10-15,7
1689,6773,2493,170.0,2021-10-15,7
1690,6774,2742,84.0,2021-10-16,4
1690,6775,2956,84.0,2021-10-16,4
1690,6776,1471,84.0,2021-10-16,4
1690,6777,2854,96.0,2021-10-16,4
1690,6778,1415,90.0,2021-10-16,4
1690,6779,2962,96.0,2021-10-16,4
1691,6780,1238,47.5,2021-10-16,7
1691,6781,2249,38.4,2021-10-16,7
1691,6782,2498,170.0,2021-10-16,7
1692,6783,10,84.0,2021-10-17,4
1692,6784,5,90.0,2021-10-17,4
1693,6785,6,47.5,2021-10-17,7
1694,6786,2754,84.0,2021-10-19,4
1694,6787,2957,84.0,2021-10-19,4
1694,6788,1470,84.0,2021-10-19,4
1694,6789,2872,96.0,2021-10-19,4
1694,6790,1433,90.0,2021-10-19,4
1694,6791,2980,96.0,2021-10-19,4
1695,6792,1241,47.5,2021-10-19,7
1695,6793,2256,38.4,2021-10-19,7
1695,6794,2512,170.0,2021-10-19,7
1696,6795,2752,84.0,2021-10-20,4
1696,6796,2957,84.0,2021-10-20,4
1696,6797,1466,84.0,2021-10-20,4
1696,6798,2870,96.0,2021-10-20,4
1696,6799,1438,90.0,2021-10-20,4
1696,6800,2992,96.0,2021-10-20,4
1697,6801,1238,47.5,2021-10-20,7
1697,6802,2254,38.4,2021-10-20,7
1697,6803,2510,170.0,2021-10-20,7
1698,6804,2756,84.0,2021-10-21,4
1698,6805,2982,84.0,2021-10-21,4
1698,6806,1471,84.0,2021-10-21,4
1698,6807,2893,96.0,2021-10-21,4
1698,6808,1434,90.0,2021-10-21,4
1698,6809,2990,96.0,2021-10-21,4
1699,6810,1242,47.5,2021-10-21,7
1699,6811,2255,38.4,2021-10-21,7
1699,6812,2516,170.0,2021-10-21,7
1700,6813,2754,84.0,2021-10-22,4
1700,6814,2980,84.0,2021-10-22,4
1700,6815,1467,84.0,2021-10-22,4
1700,6816,2907,96.0,2021-10-22,4
1700,6817,1438,90.0,2021-10-22,4
1700,6818,3004,96.0,2021-10-22,4
1701,6819,1239,47.5,2021-10-22,7
1701,6820,2261,38.4,2021-10-22,7
1701,6821,2529,170.0,2021-10-22,7
1702,6822,2754,84.0,2021-10-23,4
1702,6823,2978,84.0,2021-10-23,4
1702,6824,1480,84.0,2021-10-23,4
1702,6825,2933,96.0,2021-10-23,4
1702,6826,1434,90.0,2021-10-23,4
1702,6827,3002,96.0,2021-10-23,4
1703,6828,1236,47.5,2021-10-23,7
1703,6829,2259,38.4,2021-10-23,7
1703,6830,2532,170.0,2021-10-23,7
1704,6831,9,84.0,2021-10-24,4
1704,6832,6,84.0,2021-10-24,4
1704,6833,6,96.0,2021-10-24,4
1705,6834,8,170.0,2021-10-24,7
1706,6835,2761,84.0,2021-10-26,4
1706,6836,2982,84.0,2021-10-26,4
1706,6837,1483,84.0,2021-10-26,4
1706,6838,2942,96.0,2021-10-26,4
1706,6839,1426,90.0,2021-10-26,4
1706,6840,3008,96.0,2021-10-26,4
1707,6841,1236,47.5,2021-10-26,7
1707,6842,2264,38.4,2021-10-26,7
1707,6843,2548,170.0,2021-10-26,7
1708,6844,2764,84.0,2021-10-27,4
1708,6845,2980,84.0,2021-10-27,4
1708,6846,1479,84.0,2021-10-27,4
1708,6847,2946,96.0,2021-10-27,4
1708,6848,1432,90.0,2021-10-27,4
1708,6849,3006,96.0,2021-10-27,4
1709,6850,1233,47.5,2021-10-27,7
1709,6851,2262,38.4,2021-10-27,7
1709,6852,2554,170.0,2021-10-27,7
1710,6853,2763,84.0,2021-10-28,4
1710,6854,2980,84.0,2021-10-28,4
1710,6855,1475,84.0,2021-10-28,4
1710,6856,2946,96.0,2021-10-28,4
1710,6857,1434,90.0,2021-10-28,4
1710,6858,3012,96.0,2021-10-28,4
1711,6859,1230,47.5,2021-10-28,7
1711,6860,2270,38.4,2021-10-28,7
1711,6861,2567,170.0,2021-10-28,7
1712,6862,2761,84.0,2021-10-29,4
1712,6863,2999,84.0,2021-10-29,4
1712,6864,1472,84.0,2021-10-29,4
1712,6865,2953,96.0,2021-10-29,4
1712,6866,1433,90.0,2021-10-29,4
1712,6867,3010,96.0,2021-10-29,4
1713,6868,1230,47.5,2021-10-29,7
1713,6869,2268,38.4,2021-10-29,7
1713,6870,2565,170.0,2021-10-29,7
1714,6871,2759,84.0,2021-10-30,4
1714,6872,3000,84.0,2021-10-30,4
1714,6873,1482,84.0,2021-10-30,4
1714,6874,2962,96.0,2021-10-30,4
1714,6875,1440,90.0,2021-10-30,4
1714,6876,3023,96.0,2021-10-30,4
1715,6877,1230,47.5,2021-10-30,7
1715,6878,2286,38.4,2021-10-30,7
1715,6879,2563,170.0,2021-10-30,7
1716,6880,10,84.0,2021-10-31,4
1716,6881,10,84.0,2021-10-31,4
1716,6882,10,96.0,2021-10-31,4
1716,6883,9,96.0,2021-10-31,4
1717,6884,8,170.0,2021-10-31,7
1718,6885,2767,84.0,2021-11-02,4
1718,6886,3016,84.0,2021-11-02,4
1718,6887,1490,84.0,2021-11-02,4
1718,6888,3011,96.0,2021-11-02,4
1718,6889,1434,90.0,2021-11-02,4
1718,6890,3030,96.0,2021-11-02,4
1719,6891,1230,47.5,2021-11-02,7
1719,6892,2288,38.4,2021-11-02,7
1719,6893,2569,170.0,2021-11-02,7
1720,6894,2765,84.0,2021-11-03,4
1720,6895,3037,84.0,2021-11-03,4
1720,6896,1503,84.0,2021-11-03,4
1720,6897,3009,96.0,2021-11-03,4
1720,6898,1431,90.0,2021-11-03,4
1720,6899,3040,96.0,2021-11-03,4
1721,6900,1229,47.5,2021-11-03,7
1721,6901,2307,38.4,2021-11-03,7
1721,6902,2570,170.0,2021-11-03,7
1722,6903,2797,84.0,2021-11-04,4
1722,6904,3041,84.0,2021-11-04,4
1722,6905,1499,84.0,2021-11-04,4
1722,6906,3007,96.0,2021-11-04,4
1722,6907,1434,90.0,2021-11-04,4
1722,6908,3043,96.0,2021-11-04,4
1723,6909,1239,47.5,2021-11-04,7
1723,6910,2310,38.4,2021-11-04,7
1723,6911,2568,170.0,2021-11-04,7
1724,6912,2803,84.0,2021-11-05,4
1724,6913,3042,84.0,2021-11-05,4
1724,6914,1509,84.0,2021-11-05,4
1724,6915,3012,96.0,2021-11-05,4
1724,6916,1430,90.0,2021-11-05,4
1724,6917,3042,96.0,2021-11-05,4
1725,6918,1236,47.5,2021-11-05,7
1725,6919,2308,38.4,2021-11-05,7
1725,6920,2566,170.0,2021-11-05,7
1726,6921,2801,84.0,2021-11-06,4
1726,6922,3040,84.0,2021-11-06,4
1726,6923,1512,84.0,2021-11-06,4
1726,6924,3010,96.0,2021-11-06,4
1726,6925,1426,90.0,2021-11-06,4
1726,6926,3053,96.0,2021-11-06,4
1727,6927,1238,47.5,2021-11-06,7
1727,6928,2306,38.4,2021-11-06,7
1727,6929,2574,170.0,2021-11-06,7
1728,6930,4,84.0,2021-11-07,4
1729,6931,2,47.5,2021-11-07,7
1730,6932,2797,84.0,2021-11-09,4
1730,6933,3036,84.0,2021-11-09,4
1730,6934,1516,84.0,2021-11-09,4
1730,6935,3006,96.0,2021-11-09,4
1730,6936,1428,90.0,2021-11-09,4
1730,6937,3049,96.0,2021-11-09,4
1731,6938,1267,47.5,2021-11-09,7
1731,6939,2308,38.4,2021-11-09,7
1731,6940,2573,170.0,2021-11-09,7
1732,6941,2795,84.0,2021-11-10,4
1732,6942,3046,84.0,2021-11-10,4
1732,6943,1521,84.0,2021-11-10,4
1732,6944,3017,96.0,2021-11-10,4
1732,6945,1434,90.0,2021-11-10,4
1732,6946,3075,96.0,2021-11-10,4
1733,6947,1273,47.5,2021-11-10,7
